Count_point_id,hour,Total_Emissions_60s,Hour,Green_Time,Total_Emissions_Optimized,Emission_Reduction,Longitude,Latitude
6001,7,67774.0,7,120,135548.0,-67774.0,-0.26531515,51.634686
6001,8,56580.0,8,120,113160.0,-56580.0,-0.26531515,51.634686
6001,9,46973.0,9,46,36012.63333333334,10960.36666666666,-0.26531515,51.634686
6001,17,58288.0,17,7,6800.266666666666,51487.73333333334,-0.26531515,51.634686
6001,18,53299.0,18,7,6218.216666666667,47080.78333333333,-0.26531515,51.634686
6013,7,198001.0,7,120,396002.0,-198001.0,-0.43272165,51.494065
6013,8,165116.0,8,7,19263.533333333333,145852.46666666667,-0.43272165,51.494065
6013,9,164912.0,9,7,19239.733333333334,145672.26666666666,-0.43272165,51.494065
6013,17,177917.0,17,120,355834.0,-177917.0,-0.43272165,51.494065
6013,18,162455.0,18,46,124548.83333333334,37906.16666666666,-0.43272165,51.494065
6071,7,63228.0,7,7,7376.6,55851.4,-0.009866,51.518227
6071,8,57580.0,8,53,50862.33333333333,6717.666666666672,-0.009866,51.518227
6071,9,49518.0,9,7,5777.1,43740.9,-0.009866,51.518227
6071,17,50551.0,17,120,101102.0,-50551.0,-0.009866,51.518227
6071,18,49452.0,18,113,93134.6,-43682.59999999999,-0.009866,51.518227
6075,7,22451.0,7,7,2619.2833333333333,19831.716666666667,-0.11753943,51.556604
6075,8,22752.0,8,7,2654.4,20097.6,-0.11753943,51.556604
6075,9,22927.0,9,7,2674.8166666666666,20252.18333333333,-0.11753943,51.556604
6075,17,23899.0,17,99,39433.35,-15534.35,-0.11753943,51.556604
6075,18,26992.0,18,7,3149.0666666666666,23842.93333333333,-0.11753943,51.556604
6076,7,159414.0,7,7,18598.3,140815.7,-0.20425698,51.589077
6076,8,159440.0,8,7,18601.33333333333,140838.66666666666,-0.20425698,51.589077
6076,9,155471.0,9,7,18138.283333333333,137332.71666666667,-0.20425698,51.589077
6076,17,161655.0,17,7,18859.75,142795.25,-0.20425698,51.589077
6076,18,142286.0,18,7,16600.033333333333,125685.96666666667,-0.20425698,51.589077
6096,7,26086.0,7,7,3043.366666666667,23042.63333333333,0.023078346,51.474498
6096,8,25743.0,8,7,3003.35,22739.65,0.023078346,51.474498
6096,9,28529.0,9,7,3328.383333333333,25200.61666666667,0.023078346,51.474498
6096,17,32217.0,17,120,64434.0,-32217.0,0.023078346,51.474498
6096,18,30222.0,18,120,60444.0,-30222.0,0.023078346,51.474498
6097,7,92430.0,7,7,10783.5,81646.5,0.15709791,51.446029
6097,8,78051.0,8,7,9105.95,68945.05,0.15709791,51.446029
6097,9,75542.0,9,16,20144.533333333333,55397.46666666667,0.15709791,51.446029
6097,17,85099.0,17,120,170198.0,-85099.0,0.15709791,51.446029
6097,18,80827.0,18,120,161654.0,-80827.0,0.15709791,51.446029
6107,7,13590.0,7,7,1585.5,12004.5,-0.095379388,51.499998
6107,8,15898.0,8,7,1854.7666666666669,14043.233333333334,-0.095379388,51.499998
6107,9,14051.0,9,30,7025.5,7025.5,-0.095379388,51.499998
6107,17,14291.0,17,107,25485.61666666667,-11194.616666666669,-0.095379388,51.499998
6107,18,15770.0,18,25,6570.833333333334,9199.166666666666,-0.095379388,51.499998
6108,7,15063.0,7,7,1757.35,13305.65,-0.10893855,51.485694
6108,8,15485.0,8,7,1806.5833333333333,13678.416666666666,-0.10893855,51.485694
6108,9,13177.0,9,7,1537.3166666666666,11639.683333333334,-0.10893855,51.485694
6108,17,17071.0,17,7,1991.6166666666668,15079.383333333331,-0.10893855,51.485694
6108,18,16623.0,18,7,1939.35,14683.65,-0.10893855,51.485694
6121,7,66239.0,7,12,13247.8,52991.2,-0.18635756,51.494741
6121,8,70638.0,8,7,8241.1,62396.9,-0.18635756,51.494741
6121,9,69878.0,9,7,8152.433333333333,61725.566666666666,-0.18635756,51.494741
6121,17,60227.0,17,7,7026.483333333334,53200.51666666666,-0.18635756,51.494741
6121,18,68551.0,18,7,7997.616666666667,60553.38333333333,-0.18635756,51.494741
6122,7,37145.0,7,46,28477.833333333336,8667.166666666664,-0.28441506,51.49217
6122,8,37699.0,8,7,4398.216666666667,33300.78333333333,-0.28441506,51.49217
6122,9,33909.0,9,7,3956.05,29952.95,-0.28441506,51.49217
6122,17,40187.0,17,120,80374.0,-40187.0,-0.28441506,51.49217
6122,18,38946.0,18,120,77892.0,-38946.0,-0.28441506,51.49217
6268,7,28845.0,7,46,22114.5,6730.5,-0.11871085,51.367148
6268,8,26712.0,8,7,3116.4,23595.6,-0.11871085,51.367148
6268,9,25096.0,9,7,2927.866666666667,22168.13333333333,-0.11871085,51.367148
6268,17,29969.0,17,120,59938.0,-29969.0,-0.11871085,51.367148
6268,18,27861.0,18,120,55722.0,-27861.0,-0.11871085,51.367148
6429,7,183676.0,7,7,21428.86666666667,162247.13333333333,-0.3576594,51.538404
6429,8,183056.0,8,120,366112.0,-183056.0,-0.3576594,51.538404
6429,9,177704.0,9,120,355408.0,-177704.0,-0.3576594,51.538404
6429,17,197367.0,17,7,23026.15,174340.85,-0.3576594,51.538404
6429,18,184310.0,18,7,21502.83333333333,162807.16666666666,-0.3576594,51.538404
6458,7,102951.0,7,7,12010.95,90940.05,-0.2121021,51.5731
6458,8,98190.0,8,7,11455.5,86734.5,-0.2121021,51.5731
6458,9,96037.0,9,7,11204.316666666668,84832.68333333333,-0.2121021,51.5731
6458,17,108118.0,17,120,216236.0,-108118.0,-0.2121021,51.5731
6458,18,104634.0,18,120,209268.0,-104634.0,-0.2121021,51.5731
6638,7,12391.0,7,7,1445.6166666666668,10945.383333333331,-0.1206842,51.602785
6638,8,11875.0,8,12,2375.0,9500.0,-0.1206842,51.602785
6638,9,13785.0,9,60,13785.0,0.0,-0.1206842,51.602785
6638,17,12861.0,17,120,25722.0,-12861.0,-0.1206842,51.602785
6638,18,14471.0,18,101,24359.516666666663,-9888.516666666666,-0.1206842,51.602785
6640,7,17149.0,7,7,2000.7166666666667,15148.283333333333,-0.050224146,51.64873
6640,8,18607.0,8,7,2170.8166666666666,16436.183333333334,-0.050224146,51.64873
6640,9,18704.0,9,7,2182.133333333333,16521.86666666667,-0.050224146,51.64873
6640,17,18043.0,17,7,2105.016666666667,15937.983333333334,-0.050224146,51.64873
6640,18,19022.0,18,7,2219.2333333333336,16802.766666666666,-0.050224146,51.64873
6751,7,14606.0,7,90,21909.0,-7303.0,-0.10420679,51.512955
6751,8,16754.0,8,92,25689.466666666667,-8935.466666666667,-0.10420679,51.512955
6751,9,14250.0,9,61,14487.5,-237.5,-0.10420679,51.512955
6751,17,15865.0,17,7,1850.9166666666667,14014.083333333334,-0.10420679,51.512955
6751,18,15421.0,18,7,1799.1166666666668,13621.883333333331,-0.10420679,51.512955
6752,7,18547.0,7,7,2163.8166666666666,16383.183333333334,-0.057607087,51.473435
6752,8,17302.0,8,7,2018.5666666666664,15283.433333333334,-0.057607087,51.473435
6752,9,15191.0,9,7,1772.2833333333333,13418.716666666667,-0.057607087,51.473435
6752,17,19022.0,17,106,33605.53333333333,-14583.533333333333,-0.057607087,51.473435
6752,18,20526.0,18,33,11289.3,9236.7,-0.057607087,51.473435
6755,7,31332.0,7,7,3655.4,27676.6,0.032112517,51.450961
6755,8,27074.0,8,43,19403.033333333333,7670.966666666667,0.032112517,51.450961
6755,9,25693.0,9,7,2997.516666666667,22695.483333333334,0.032112517,51.450961
6755,17,29696.0,17,120,59392.0,-29696.0,0.032112517,51.450961
6755,18,28571.0,18,7,3333.2833333333333,25237.716666666667,0.032112517,51.450961
6756,7,22667.0,7,39,14733.55,7933.449999999999,-0.059002871,51.440544
6756,8,19354.0,8,14,4515.933333333333,14838.066666666666,-0.059002871,51.440544
6756,9,18727.0,9,7,2184.8166666666666,16542.183333333334,-0.059002871,51.440544
6756,17,22836.0,17,120,45672.0,-22836.0,-0.059002871,51.440544
6756,18,21777.0,18,120,43554.0,-21777.0,-0.059002871,51.440544
6774,7,13007.0,7,120,26014.0,-13007.0,-0.18017702,51.432866
6774,8,16511.0,8,15,4127.75,12383.25,-0.18017702,51.432866
6774,9,14342.0,9,15,3585.5,10756.5,-0.18017702,51.432866
6774,17,16994.0,17,7,1982.6333333333332,15011.366666666669,-0.18017702,51.432866
6774,18,16777.0,18,7,1957.3166666666664,14819.683333333334,-0.18017702,51.432866
6886,7,17425.0,7,7,2032.9166666666667,15392.083333333334,-0.36216101,51.412889
6886,8,15628.0,8,7,1823.2666666666669,13804.733333333334,-0.36216101,51.412889
6886,9,14531.0,9,7,1695.2833333333333,12835.716666666667,-0.36216101,51.412889
6886,17,16709.0,17,105,29240.75,-12531.75,-0.36216101,51.412889
6886,18,14969.0,18,106,26445.233333333334,-11476.233333333334,-0.36216101,51.412889
6902,7,27545.0,7,46,21117.833333333336,6427.166666666664,-0.27370181,51.4707
6902,8,21977.0,8,7,2563.9833333333336,19413.016666666663,-0.27370181,51.4707
6902,9,22382.0,9,120,44764.0,-22382.0,-0.27370181,51.4707
6902,17,26167.0,17,120,52334.0,-26167.0,-0.27370181,51.4707
6902,18,26556.0,18,7,3098.2000000000003,23457.8,-0.27370181,51.4707
7045,7,17518.0,7,7,2043.7666666666669,15474.233333333334,-0.22057555,51.503898
7045,8,20805.0,8,7,2427.25,18377.75,-0.22057555,51.503898
7045,9,20522.0,9,7,2394.2333333333336,18127.766666666663,-0.22057555,51.503898
7045,17,27273.0,17,7,3181.85,24091.15,-0.22057555,51.503898
7045,18,28251.0,18,7,3295.9500000000003,24955.05,-0.22057555,51.503898
7050,7,17291.0,7,7,2017.2833333333333,15273.716666666667,-0.33747067,51.578
7050,8,18309.0,8,111,33871.65,-15562.65,-0.33747067,51.578
7050,9,19188.0,9,51,16309.8,2878.2000000000007,-0.33747067,51.578
7050,17,20160.0,17,22,7391.999999999999,12768.0,-0.33747067,51.578
7050,18,19665.0,18,109,35724.75,-16059.75,-0.33747067,51.578
7055,7,175028.0,7,7,20419.93333333333,154608.06666666665,-0.27591674,51.541773
7055,8,165635.0,8,7,19324.08333333333,146310.91666666666,-0.27591674,51.541773
7055,9,164457.0,9,120,328914.0,-164457.0,-0.27591674,51.541773
7055,17,160299.0,17,120,320598.0,-160299.0,-0.27591674,51.541773
7055,18,159858.0,18,46,122557.8,37300.2,-0.27591674,51.541773
7057,7,78777.0,7,7,9190.65,69586.35,-0.13253385,51.613136
7057,8,73864.0,8,7,8617.466666666667,65246.53333333333,-0.13253385,51.613136
7057,9,74227.0,9,7,8659.816666666668,65567.18333333333,-0.13253385,51.613136
7057,17,69549.0,17,7,8114.05,61434.95,-0.13253385,51.613136
7057,18,70142.0,18,7,8183.233333333334,61958.76666666666,-0.13253385,51.613136
7064,7,17068.0,7,73,20766.066666666666,-3698.0666666666657,-0.3260291,51.614436
7064,8,17010.0,8,120,34020.0,-17010.0,-0.3260291,51.614436
7064,9,15092.0,9,36,9055.2,6036.800000000001,-0.3260291,51.614436
7064,17,17613.0,17,7,2054.85,15558.15,-0.3260291,51.614436
7064,18,15503.0,18,7,1808.6833333333332,13694.316666666666,-0.3260291,51.614436
7212,7,24541.0,7,7,2863.116666666667,21677.88333333333,-0.10627331,51.563886
7212,8,23579.0,8,7,2750.883333333333,20828.11666666667,-0.10627331,51.563886
7212,9,22412.0,9,7,2614.7333333333336,19797.266666666663,-0.10627331,51.563886
7212,17,28875.0,17,120,57750.0,-28875.0,-0.10627331,51.563886
7212,18,26235.0,18,97,42413.25,-16178.25,-0.10627331,51.563886
7549,7,18636.0,7,102,31681.2,-13045.2,-0.030911383,51.357612
7549,8,17247.0,8,120,34494.0,-17247.0,-0.030911383,51.357612
7549,9,16875.0,9,7,1968.75,14906.25,-0.030911383,51.357612
7549,17,14621.0,17,64,15595.733333333334,-974.7333333333336,-0.030911383,51.357612
7549,18,13976.0,18,7,1630.5333333333333,12345.466666666667,-0.030911383,51.357612
7603,7,11027.0,7,120,22054.0,-11027.0,-0.12570444,51.497276
7603,8,11356.0,8,12,2271.2000000000003,9084.8,-0.12570444,51.497276
7603,9,12360.0,9,120,24720.0,-12360.0,-0.12570444,51.497276
7603,17,15034.0,17,16,4009.0666666666666,11024.933333333334,-0.12570444,51.497276
7603,18,14120.0,18,32,7530.666666666667,6589.333333333333,-0.12570444,51.497276
7635,7,12199.0,7,120,24398.0,-12199.0,-0.36700305,51.579494
7635,8,13052.0,8,7,1522.7333333333331,11529.266666666666,-0.36700305,51.579494
7635,9,12765.0,9,72,15318.0,-2553.0,-0.36700305,51.579494
7635,17,15030.0,17,7,1753.5,13276.5,-0.36700305,51.579494
7635,18,15374.0,18,75,19217.5,-3843.5,-0.36700305,51.579494
8476,7,167601.0,7,120,335202.0,-167601.0,-0.24770987,51.396702
8476,8,154057.0,8,88,225950.26666666663,-71893.26666666666,-0.24770987,51.396702
8476,9,141397.0,9,78,183816.1,-42419.100000000006,-0.24770987,51.396702
8476,17,153034.0,17,7,17853.966666666667,135180.03333333333,-0.24770987,51.396702
8476,18,141686.0,18,7,16530.033333333333,125155.96666666667,-0.24770987,51.396702
8494,7,13807.0,7,7,1610.8166666666666,12196.183333333334,-0.22339383,51.442522
8494,8,15321.0,8,7,1787.45,13533.55,-0.22339383,51.442522
8494,9,13360.0,9,7,1558.6666666666667,11801.333333333334,-0.22339383,51.442522
8494,17,12570.0,17,7,1466.5,11103.5,-0.22339383,51.442522
8494,18,11846.0,18,7,1382.0333333333333,10463.966666666667,-0.22339383,51.442522
8509,7,123930.0,7,7,14458.5,109471.5,-0.24319672,51.514409
8509,8,125206.0,8,7,14607.366666666669,110598.63333333332,-0.24319672,51.514409
8509,9,120582.0,9,46,92446.2,28135.79999999999,-0.24319672,51.514409
8509,17,108431.0,17,120,216862.0,-108431.0,-0.24319672,51.514409
8509,18,109530.0,18,120,219060.0,-109530.0,-0.24319672,51.514409
8511,7,12522.0,7,120,25044.0,-12522.0,-0.088025283,51.507027
8511,8,12037.0,8,85,17052.416666666668,-5015.416666666668,-0.088025283,51.507027
8511,9,11876.0,9,44,8709.066666666666,3166.9333333333343,-0.088025283,51.507027
8511,17,13823.0,17,17,3916.5166666666655,9906.483333333334,-0.088025283,51.507027
8511,18,13097.0,18,34,7421.633333333333,5675.366666666667,-0.088025283,51.507027
8576,7,34057.0,7,7,3973.3166666666666,30083.68333333333,0.040981944,51.456202
8576,8,30936.0,8,120,61872.0,-30936.0,0.040981944,51.456202
8576,9,29243.0,9,120,58486.0,-29243.0,0.040981944,51.456202
8576,17,31089.0,17,46,23834.9,7254.0999999999985,0.040981944,51.456202
8576,18,31059.0,18,7,3623.55,27435.45,0.040981944,51.456202
8577,7,20208.0,7,110,37048.0,-16840.0,0.11961877,51.413619
8577,8,21422.0,8,7,2499.2333333333336,18922.766666666663,0.11961877,51.413619
8577,9,21663.0,9,56,20218.8,1444.2000000000007,0.11961877,51.413619
8577,17,24068.0,17,120,48136.0,-24068.0,0.11961877,51.413619
8577,18,20307.0,18,7,2369.15,17937.85,0.11961877,51.413619
8737,7,18657.0,7,120,37314.0,-18657.0,0.016549725,51.408064
8737,8,21129.0,8,120,42258.0,-21129.0,0.016549725,51.408064
8737,9,19248.0,9,7,2245.6,17002.4,0.016549725,51.408064
8737,17,21012.0,17,46,16109.2,4902.799999999999,0.016549725,51.408064
8737,18,21870.0,18,7,2551.5,19318.5,0.016549725,51.408064
9029,7,17640.0,7,7,2058.0,15582.0,-0.16364872,51.407339
9029,8,17217.0,8,7,2008.65,15208.35,-0.16364872,51.407339
9029,9,15746.0,9,7,1837.0333333333333,13908.966666666667,-0.16364872,51.407339
9029,17,16847.0,17,7,1965.4833333333331,14881.516666666666,-0.16364872,51.407339
9029,18,17348.0,18,7,2023.9333333333332,15324.066666666666,-0.16364872,51.407339
16012,7,208910.0,7,7,24372.83333333333,184537.16666666663,-0.4744791,51.494616
16012,8,192428.0,8,7,22449.93333333333,169978.06666666665,-0.4744791,51.494616
16012,9,202506.0,9,120,405012.0,-202506.0,-0.4744791,51.494616
16012,17,211897.0,17,7,24721.316666666666,187175.68333333332,-0.4744791,51.494616
16012,18,190483.0,18,7,22223.016666666663,168259.98333333334,-0.4744791,51.494616
16174,7,43520.0,7,7,5077.333333333333,38442.66666666666,-0.050443856,51.681672
16174,8,39316.0,8,7,4586.866666666667,34729.13333333333,-0.050443856,51.681672
16174,9,37272.0,9,7,4348.4,32923.6,-0.050443856,51.681672
16174,17,40582.0,17,7,4734.566666666667,35847.433333333334,-0.050443856,51.681672
16174,18,37917.0,18,7,4423.65,33493.35,-0.050443856,51.681672
16176,7,8316.0,7,7,970.2,7345.8,-0.075447074,51.548007
16176,8,9487.0,8,7,1106.8166666666666,8380.183333333334,-0.075447074,51.548007
16176,9,9191.0,9,7,1072.2833333333333,8118.716666666667,-0.075447074,51.548007
16176,17,14629.0,17,7,1706.7166666666667,12922.283333333333,-0.075447074,51.548007
16176,18,14567.0,18,7,1699.4833333333331,12867.516666666666,-0.075447074,51.548007
16202,7,177728.0,7,7,20734.93333333333,156993.06666666665,0.045281568,51.520156
16202,8,167174.0,8,7,19503.63333333333,147670.36666666667,0.045281568,51.520156
16202,9,167872.0,9,7,19585.066666666666,148286.93333333335,0.045281568,51.520156
16202,17,161977.0,17,120,323954.0,-161977.0,0.045281568,51.520156
16202,18,168425.0,18,120,336850.0,-168425.0,0.045281568,51.520156
16404,7,50997.0,7,7,5949.650000000001,45047.35,-0.26316557,51.520641
16404,8,40942.0,8,7,4776.566666666667,36165.43333333333,-0.26316557,51.520641
16404,9,38280.0,9,46,29348.000000000004,8931.999999999996,-0.26316557,51.520641
16404,17,59597.0,17,120,119194.0,-59597.0,-0.26316557,51.520641
16404,18,56447.0,18,120,112894.0,-56447.0,-0.26316557,51.520641
16613,7,21796.0,7,7,2542.866666666667,19253.13333333333,-0.076478392,51.504051
16613,8,23502.0,8,89,34861.3,-11359.300000000005,-0.076478392,51.504051
16613,9,20749.0,9,52,17982.466666666667,2766.533333333333,-0.076478392,51.504051
16613,17,24229.0,17,7,2826.7166666666667,21402.283333333333,-0.076478392,51.504051
16613,18,21271.0,18,7,2481.616666666667,18789.38333333333,-0.076478392,51.504051
16616,7,9846.0,7,7,1148.7,8697.3,-0.069182779,51.547095
16616,8,11439.0,8,7,1334.55,10104.45,-0.069182779,51.547095
16616,9,10999.0,9,7,1283.2166666666667,9715.783333333333,-0.069182779,51.547095
16616,17,13677.0,17,43,9801.85,3875.15,-0.069182779,51.547095
16616,18,15408.0,18,51,13096.8,2311.2000000000007,-0.069182779,51.547095
16617,7,19265.0,7,7,2247.583333333333,17017.416666666668,-0.04877489,51.680116
16617,8,19471.0,8,66,21418.1,-1947.1000000000024,-0.04877489,51.680116
16617,9,20118.0,9,82,27494.6,-7376.600000000002,-0.04877489,51.680116
16617,17,19595.0,17,25,8164.583333333334,11430.416666666666,-0.04877489,51.680116
16617,18,21366.0,18,120,42732.0,-21366.0,-0.04877489,51.680116
16621,7,11159.0,7,7,1301.8833333333334,9857.116666666669,-0.056846052,51.538753
16621,8,12378.0,8,120,24756.0,-12378.0,-0.056846052,51.538753
16621,9,13255.0,9,46,10162.166666666668,3092.833333333332,-0.056846052,51.538753
16621,17,15806.0,17,120,31612.0,-15806.0,-0.056846052,51.538753
16621,18,15077.0,18,7,1758.9833333333331,13318.016666666666,-0.056846052,51.538753
16735,7,18817.0,7,7,2195.3166666666666,16621.683333333334,-0.049515278,51.494343
16735,8,16201.0,8,46,12420.766666666668,3780.233333333332,-0.049515278,51.494343
16735,9,14370.0,9,7,1676.5,12693.5,-0.049515278,51.494343
16735,17,18875.0,17,120,37750.0,-18875.0,-0.049515278,51.494343
16735,18,17909.0,18,120,35818.0,-17909.0,-0.049515278,51.494343
16759,7,15823.0,7,120,31646.0,-15823.0,-0.09234116,51.469239
16759,8,14576.0,8,46,11174.933333333334,3401.0666666666657,-0.09234116,51.469239
16759,9,14532.0,9,120,29064.0,-14532.0,-0.09234116,51.469239
16759,17,15674.0,17,7,1828.6333333333332,13845.366666666669,-0.09234116,51.469239
16759,18,14652.0,18,7,1709.4,12942.6,-0.09234116,51.469239
16764,7,15081.0,7,7,1759.45,13321.55,-0.21550622,51.463984
16764,8,14410.0,8,104,24977.333333333336,-10567.333333333336,-0.21550622,51.463984
16764,9,14987.0,9,111,27725.95,-12738.95,-0.21550622,51.463984
16764,17,17307.0,17,71,20479.95,-3172.9500000000007,-0.21550622,51.463984
16764,18,19717.0,18,7,2300.3166666666666,17416.683333333334,-0.21550622,51.463984
16766,7,16656.0,7,7,1943.2,14712.8,0.099107517,51.419816
16766,8,17695.0,8,120,35390.0,-17695.0,0.099107517,51.419816
16766,9,17110.0,9,7,1996.1666666666667,15113.833333333334,0.099107517,51.419816
16766,17,18744.0,17,120,37488.0,-18744.0,0.099107517,51.419816
16766,18,15505.0,18,46,11887.166666666668,3617.833333333332,0.099107517,51.419816
16767,7,13745.0,7,120,27490.0,-13745.0,-0.035839725,51.403558
16767,8,14122.0,8,120,28244.0,-14122.0,-0.035839725,51.403558
16767,9,13541.0,9,27,6093.45,7447.55,-0.035839725,51.403558
16767,17,16143.0,17,7,1883.35,14259.65,-0.035839725,51.403558
16767,18,14951.0,18,7,1744.2833333333333,13206.716666666667,-0.035839725,51.403558
16768,7,13335.0,7,7,1555.75,11779.25,-0.075975649,51.379044
16768,8,12101.0,8,7,1411.7833333333333,10689.216666666667,-0.075975649,51.379044
16768,9,11390.0,9,7,1328.8333333333333,10061.166666666666,-0.075975649,51.379044
16768,17,15401.0,17,7,1796.7833333333333,13604.216666666667,-0.075975649,51.379044
16768,18,15350.0,18,7,1790.8333333333333,13559.166666666666,-0.075975649,51.379044
16787,7,16795.0,7,7,1959.4166666666667,14835.583333333334,-0.13299315,51.390398
16787,8,15194.0,8,120,30388.0,-15194.0,-0.13299315,51.390398
16787,9,15482.0,9,12,3096.4,12385.6,-0.13299315,51.390398
16787,17,16012.0,17,91,24284.866666666665,-8272.866666666665,-0.13299315,51.390398
16787,18,14606.0,18,33,8033.300000000001,6572.699999999999,-0.13299315,51.390398
17020,7,119245.0,7,7,13911.916666666666,105333.08333333331,-0.19119403,51.590854
17020,8,114623.0,8,7,13372.683333333334,101250.31666666668,-0.19119403,51.590854
17020,9,112964.0,9,7,13179.133333333331,99784.86666666668,-0.19119403,51.590854
17020,17,111736.0,17,120,223472.0,-111736.0,-0.19119403,51.590854
17020,18,110190.0,18,73,134064.5,-23874.5,-0.19119403,51.590854
17021,7,107048.0,7,120,214096.0,-107048.0,-0.097320118,51.615898
17021,8,105269.0,8,46,80706.23333333334,24562.766666666663,-0.097320118,51.615898
17021,9,101828.0,9,120,203656.0,-101828.0,-0.097320118,51.615898
17021,17,96689.0,17,7,11280.383333333331,85408.61666666667,-0.097320118,51.615898
17021,18,87475.0,18,7,10205.416666666666,77269.58333333333,-0.097320118,51.615898
17169,7,35263.0,7,7,4114.016666666666,31148.983333333334,-0.13319555,51.526549
17169,8,31735.0,8,7,3702.4166666666665,28032.58333333333,-0.13319555,51.526549
17169,9,32288.0,9,7,3766.933333333333,28521.066666666666,-0.13319555,51.526549
17169,17,32396.0,17,7,3779.533333333333,28616.466666666667,-0.13319555,51.526549
17169,18,33685.0,18,7,3929.9166666666665,29755.08333333333,-0.13319555,51.526549
17425,7,17860.0,7,27,8037.0,9823.0,-0.19425339,51.649837
17425,8,18408.0,8,7,2147.6,16260.4,-0.19425339,51.649837
17425,9,16203.0,9,7,1890.35,14312.65,-0.19425339,51.649837
17425,17,19238.0,17,31,9939.633333333337,9298.366666666663,-0.19425339,51.649837
17425,18,20107.0,18,7,2345.8166666666666,17761.183333333334,-0.19425339,51.649837
17535,7,15169.0,7,96,24270.4,-9101.4,-0.11539431,51.503783
17535,8,15764.0,8,38,9983.866666666669,5780.133333333333,-0.11539431,51.503783
17535,9,15796.0,9,21,5528.599999999999,10267.4,-0.11539431,51.503783
17535,17,16806.0,17,7,1960.7,14845.3,-0.11539431,51.503783
17535,18,16472.0,18,7,1921.7333333333331,14550.266666666666,-0.11539431,51.503783
17586,7,24565.0,7,71,29068.58333333333,-4503.583333333332,-0.35796233,51.509948
17586,8,25330.0,8,101,42638.833333333336,-17308.833333333336,-0.35796233,51.509948
17586,9,24090.0,9,114,45771.0,-21681.0,-0.35796233,51.509948
17586,17,30664.0,17,7,3577.4666666666667,27086.533333333333,-0.35796233,51.509948
17586,18,28430.0,18,7,3316.833333333333,25113.166666666668,-0.35796233,51.509948
17614,7,12578.0,7,7,1467.4333333333334,11110.566666666666,-0.35513666,51.516383
17614,8,12463.0,8,11,2284.883333333333,10178.116666666669,-0.35513666,51.516383
17614,9,12050.0,9,7,1405.8333333333333,10644.166666666666,-0.35513666,51.516383
17614,17,13929.0,17,120,27858.0,-13929.0,-0.35513666,51.516383
17614,18,12140.0,18,98,19828.666666666668,-7688.666666666668,-0.35513666,51.516383
17876,7,117257.0,7,120,234514.0,-117257.0,0.28222971,51.542583
17876,8,100244.0,8,120,200488.0,-100244.0,0.28222971,51.542583
17876,9,105527.0,9,7,12311.483333333334,93215.51666666666,0.28222971,51.542583
17876,17,117162.0,17,7,13668.9,103493.1,0.28222971,51.542583
17876,18,102663.0,18,7,11977.35,90685.65,0.28222971,51.542583
18338,7,19416.0,7,7,2265.2,17150.8,-0.032753046,51.475448
18338,8,19534.0,8,7,2278.9666666666667,17255.033333333333,-0.032753046,51.475448
18338,9,18370.0,9,7,2143.1666666666665,16226.833333333334,-0.032753046,51.475448
18338,17,21892.0,17,7,2554.0666666666666,19337.93333333333,-0.032753046,51.475448
18338,18,21154.0,18,7,2467.9666666666667,18686.033333333333,-0.032753046,51.475448
18340,7,12225.0,7,120,24450.0,-12225.0,-0.13474684,51.428555
18340,8,11796.0,8,120,23592.0,-11796.0,-0.13474684,51.428555
18340,9,9735.0,9,7,1135.75,8599.25,-0.13474684,51.428555
18340,17,10059.0,17,46,7711.900000000001,2347.0999999999995,-0.13474684,51.428555
18340,18,9239.0,18,7,1077.8833333333334,8161.116666666667,-0.13474684,51.428555
18468,7,24566.0,7,7,2866.0333333333333,21699.966666666667,-0.10860939,51.511048
18468,8,21197.0,8,7,2472.9833333333336,18724.016666666663,-0.10860939,51.511048
18468,9,21421.0,9,7,2499.116666666667,18921.88333333333,-0.10860939,51.511048
18468,17,17984.0,17,7,2098.133333333333,15885.866666666669,-0.10860939,51.511048
18468,18,17448.0,18,7,2035.6,15412.4,-0.10860939,51.511048
18472,7,28601.0,7,7,3336.7833333333333,25264.216666666667,0.17785417,51.579658
18472,8,32671.0,8,7,3811.616666666667,28859.38333333333,0.17785417,51.579658
18472,9,29067.0,9,7,3391.15,25675.85,0.17785417,51.579658
18472,17,30146.0,17,7,3517.0333333333333,26628.966666666667,0.17785417,51.579658
18472,18,29355.0,18,7,3424.75,25930.25,0.17785417,51.579658
18478,7,10455.0,7,7,1219.75,9235.25,-0.18490784,51.531228
18478,8,11269.0,8,7,1314.7166666666667,9954.283333333333,-0.18490784,51.531228
18478,9,9594.0,9,7,1119.3,8474.7,-0.18490784,51.531228
18478,17,12554.0,17,112,23434.13333333333,-10880.133333333337,-0.18490784,51.531228
18478,18,11787.0,18,40,7858.0,3929.0,-0.18490784,51.531228
18490,7,16676.0,7,7,1945.5333333333333,14730.466666666667,-0.12187587,51.494382
18490,8,15727.0,8,7,1834.8166666666664,13892.183333333334,-0.12187587,51.494382
18490,9,15179.0,9,7,1770.8833333333334,13408.116666666669,-0.12187587,51.494382
18490,17,18659.0,17,120,37318.0,-18659.0,-0.12187587,51.494382
18490,18,17320.0,18,120,34640.0,-17320.0,-0.12187587,51.494382
18496,7,134647.0,7,120,269294.0,-134647.0,-0.24406883,51.490601
18496,8,120082.0,8,46,92062.86666666668,28019.13333333333,-0.24406883,51.490601
